time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2008-03-20T23:55:01.890Z,35.595,81.415,10,4.8,mb,47,61,,1.08,us,usp000g1wr,2014-11-07T01:35:17.185Z,Xinjiang-Xizang border region,earthquake,,,,15,reviewed,us,us
2008-03-20T23:54:25.440Z,35.527,81.395,10,4.3,mb,35,83.8,,1.17,us,usp000g1wq,2014-11-07T01:35:17.182Z,Xinjiang-Xizang border region,earthquake,,,,4,reviewed,us,us
2008-03-20T23:50:07.390Z,35.419,81.59,10,5.1,mb,124,61.2,,0.9,us,usp000g1wp,2014-11-07T01:35:17.173Z,Xinjiang-Xizang border region,earthquake,,,,56,reviewed,us,us
2008-03-20T23:48:18.670Z,35.289,81.368,10,3.6,mb,9,185.6,,1.34,us,usp000g1wn,2014-11-07T01:35:17.171Z,Xinjiang-Xizang border region,earthquake,,,,1,reviewed,us,us
2008-03-20T23:37:34.730Z,35.399,81.418,10,3.8,mb,17,135.9,,1.4,us,usp000g1wm,2014-11-07T01:35:17.169Z,Xinjiang-Xizang border region,earthquake,,,,2,reviewed,us,us
2008-03-20T23:29:43.100Z,35.509,81.551,10,3.8,mb,13,157.8,,1.43,us,usp000g1wk,2014-11-07T01:35:17.167Z,Xinjiang-Xizang border region,earthquake,,,,2,reviewed,us,us
2008-03-20T23:29:00.540Z,35.328,81.589,25.6,3.8,mb,18,94.5,,1.28,us,usp000g1wj,2014-11-07T01:35:17.165Z,Xinjiang-Xizang border region,earthquake,,27.5,,1,reviewed,us,us
2008-03-20T23:20:35.880Z,35.163,81.539,10,3.5,mb,27,100.5,,1.22,us,usp000g1we,2014-11-07T01:35:17.157Z,Xinjiang-Xizang border region,earthquake,,,,2,reviewed,us,us
2008-03-20T23:12:00.830Z,35.513,81.433,10,5.6,mb,254,35,,0.89,us,usp000g1wc,2020-09-18T22:09:44.439Z,Xinjiang-Xizang border region,earthquake,,,,111,reviewed,us,us
2008-03-20T23:09:19.750Z,35.325,81.466,10,4.6,mb,34,61.6,,1.33,us,usp000g1wb,2014-11-07T01:35:17.124Z,Xinjiang-Xizang border region,earthquake,,,,10,reviewed,us,us
2008-03-20T23:05:01.380Z,35.528,81.395,10,4,mb,22,98.8,,1.23,us,usp000g1wa,2014-11-07T01:35:17.122Z,Xinjiang-Xizang border region,earthquake,,,,1,reviewed,us,us
2008-03-20T23:01:36.680Z,35.167,81.309,10,4.8,mb,20,179.2,,1.39,us,usp000g1w8,2014-11-07T01:35:17.117Z,Xinjiang-Xizang border region,earthquake,,,,5,reviewed,us,us
2008-03-20T22:57:23.640Z,35.267,81.022,10,5,mb,40,60.9,,1.24,us,usp000g1w7,2014-11-07T01:35:17.112Z,Xinjiang-Xizang border region,earthquake,,,,5,reviewed,us,us
2008-03-20T22:50:30.410Z,35.319,81.601,10,5.2,mb,112,57.8,,0.79,us,usp000g1w6,2015-05-13T18:53:53.000Z,Xinjiang-Xizang border region,earthquake,,,,45,reviewed,us,us
2008-03-20T22:49:57.690Z,35.457,81.409,10,5,mb,57,57.6,,1.27,us,usp000g1w5,2014-11-07T01:35:17.099Z,Xinjiang-Xizang border region,earthquake,,,,10,reviewed,us,us
2008-03-20T22:38:53.560Z,35.505,81.398,10,5.3,mb,70,82.4,,0.69,us,usp000g1w3,2014-11-07T01:35:17.092Z,Xinjiang-Xizang border region,earthquake,,,,33,reviewed,us,us
2008-03-20T22:32:57.930Z,35.49,81.467,10,7.2,mwc,532,25.9,,1.03,us,usp000g1w2,2020-09-18T22:09:27.911Z,Xinjiang-Xizang border region,earthquake,,,,,reviewed,us,us
2008-03-17T18:55:51.300Z,29.76,81.531,10,4.7,ml,26,132.7,,,us,usp000g1ps,2014-11-07T01:35:16.324Z,Nepal,earthquake,,,,,reviewed,dmn,dmn
2008-03-16T05:44:33.540Z,33.772,74.846,10,3.5,mb,18,156.7,,1.35,us,usp000g1ka,2014-11-07T01:35:15.926Z,southwestern Kashmir,earthquake,,,,1,reviewed,us,us
2008-03-16T01:36:39.520Z,35.332,75.15,121.3,4.2,mb,14,128.8,,1.18,us,usp000g1jv,2014-11-07T01:35:15.841Z,northwestern Kashmir,earthquake,,24.1,,8,reviewed,us,us
2008-03-11T16:44:06.030Z,32.978,76.328,35,3.7,mb,14,202.3,,0.72,us,usp000g187,2014-11-07T01:35:13.949Z,"Himachal Pradesh, India",earthquake,,,,2,reviewed,us,us
2008-03-11T06:13:34.480Z,34.127,73.9,47.4,4.1,mb,29,104.1,,1.03,us,usp000g17a,2014-11-07T01:35:13.831Z,Pakistan,earthquake,,9.7,,5,reviewed,us,us
2008-03-09T01:32:25.840Z,34.609,73.29,18.7,4.6,mb,107,42.1,,0.96,us,usp000g10m,2014-11-07T01:35:13.094Z,Pakistan,earthquake,,11.2,,39,reviewed,us,us
2008-03-09T01:25:07.880Z,34.364,73.616,22.3,3.4,mb,11,222.7,,1.09,us,usp000g10k,2014-11-07T01:35:13.092Z,Pakistan,earthquake,,38.8,,2,reviewed,us,us
2008-03-08T03:33:17.220Z,33.31,76.571,37.2,3.8,mb,17,148,,0.97,us,usp000g0yb,2014-11-07T01:35:12.821Z,Kashmir-India border region,earthquake,,21.9,,3,reviewed,us,us
2008-03-07T21:52:11.920Z,34.918,72.571,47.7,3.8,mb,33,166.4,,1.04,us,usp000g0xv,2014-11-07T01:35:12.530Z,Pakistan,earthquake,,10.2,,4,reviewed,us,us
2008-03-05T22:57:12.520Z,33.768,75.028,39.4,4.2,mb,47,55.2,,1.03,us,usp000g0tf,2014-11-07T01:35:11.618Z,eastern Kashmir,earthquake,,7.6,,6,reviewed,us,us
2008-03-01T09:22:27.340Z,35.463,74.987,31.3,4.4,mb,57,89.2,,1.08,us,usp000g0cs,2014-11-07T01:35:08.567Z,northwestern Kashmir,earthquake,,12.7,,9,reviewed,us,us
2008-03-01T08:36:07.190Z,35.382,74.882,35,4.3,mb,52,101.2,,1.36,us,usp000g0cm,2014-11-07T01:35:08.424Z,northwestern Kashmir,earthquake,,,,12,reviewed,us,us
2008-02-29T18:40:53.500Z,33.75,75.008,51.1,3.8,mb,26,201.7,,1.14,us,usp000g0af,2014-11-07T01:35:05.261Z,eastern Kashmir,earthquake,,12.2,,1,reviewed,us,us
2008-02-25T07:25:06.430Z,33.706,74.941,28.3,4.3,mb,40,94.7,,1.06,us,usp000fzx0,2014-11-07T01:35:03.328Z,southwestern Kashmir,earthquake,,13.5,,3,reviewed,us,us
2008-02-20T02:36:03.990Z,33.818,74.523,37,3.6,mb,17,144.9,,0.99,us,usp000fza1,2014-11-07T01:34:59.116Z,southwestern Kashmir,earthquake,,14.9,,2,reviewed,us,us
2008-02-12T17:52:48.330Z,36.265,75.832,10,4,mb,15,153.4,,1.44,us,usp000fysg,2014-11-07T01:34:56.435Z,Kashmir-Xinjiang border region,earthquake,,,,3,reviewed,us,us
2008-02-08T13:01:45.310Z,34.922,77.191,10,3.5,mb,14,195.1,,1.15,us,usp000fyeu,2014-11-07T01:34:54.977Z,eastern Kashmir,earthquake,,,,2,reviewed,us,us
2008-02-07T18:01:50.000Z,34.506,74.223,59,3.2,mb,9,145.2,,1.04,us,usp000fyd4,2014-11-07T01:34:54.736Z,southwestern Kashmir,earthquake,,24.3,,1,reviewed,us,us
2008-02-06T23:37:28.480Z,34.721,73.287,64.1,3.7,mb,31,57.8,,1.07,us,usp000fybc,2014-11-07T01:34:54.538Z,Pakistan,earthquake,,10.1,,2,reviewed,us,us
2008-02-03T12:49:18.790Z,33.903,73.403,64.9,3.4,mb,22,145,,1.28,us,usp000fy2f,2014-11-07T01:34:53.101Z,Pakistan,earthquake,,14.1,,2,reviewed,us,us
2008-01-24T03:43:50.850Z,34.237,74.213,55.3,3.6,mb,19,144.8,,0.69,us,usp000fxb1,2014-11-07T01:34:45.472Z,southwestern Kashmir,earthquake,,10.5,,2,reviewed,us,us
2008-01-12T01:05:13.700Z,35.593,75.337,37.4,3.6,mb,17,135.7,,0.92,us,usp000fwgw,2014-11-07T01:34:40.697Z,northwestern Kashmir,earthquake,,11.7,,1,reviewed,us,us
2008-01-09T11:45:03.890Z,34.378,73.617,62.5,3.9,mb,19,144.7,,1.34,us,usp000fway,2014-11-07T01:34:39.379Z,Pakistan,earthquake,,14.3,,2,reviewed,us,us
2008-01-07T04:08:38.880Z,31.633,76.715,35,3.4,mb,7,259.5,,1.26,us,usp000fw5e,2014-11-07T01:34:37.936Z,"Punjab-Himachal Pradesh border region, India",earthquake,,,,1,reviewed,us,us
2008-01-06T16:25:33.480Z,34.561,73.636,52.3,3.7,mb,20,144.6,,1.09,us,usp000fw3v,2014-11-07T01:34:37.735Z,Pakistan,earthquake,,12.3,,2,reviewed,us,us
2008-01-03T14:10:20.250Z,33.283,75.928,35,3.6,mb,13,159.6,,1.65,us,usp000fvx3,2014-11-07T01:34:36.210Z,eastern Kashmir,earthquake,,,,1,reviewed,us,us
2007-12-26T19:31:23.870Z,35.222,76.655,74.2,4,mb,13,141.6,,1.36,us,usp000fva0,2014-11-07T01:34:29.246Z,northwestern Kashmir,earthquake,,18.5,,2,reviewed,us,us
2007-12-18T22:53:14.170Z,34.52,73.342,36.9,3.8,mb,38,144.7,,1.16,us,usp000fuqd,2014-11-07T01:34:26.458Z,Pakistan,earthquake,,7.8,,4,reviewed,us,us
2007-12-12T07:16:45.210Z,34.636,73.222,16.2,4.1,mb,29,144.8,,0.97,us,usp000fua4,2014-11-07T01:34:24.555Z,Pakistan,earthquake,,22.7,,2,reviewed,us,us
2007-12-11T16:01:32.250Z,34.923,77.428,10,4.3,mb,16,139.2,,0.94,us,usp000fu91,2014-11-07T01:34:23.774Z,eastern Kashmir,earthquake,,,,1,reviewed,us,us
2007-12-11T15:56:38.640Z,34.99,77.478,15.5,5.1,mwc,230,25.9,,0.91,us,usp000fu90,2016-11-10T01:49:22.854Z,eastern Kashmir,earthquake,,,,,reviewed,us,gcmt
2007-11-12T04:57:03.730Z,35.429,73.332,52.6,4.9,mb,160,42,,1.22,us,usp000fsda,2014-11-07T01:34:09.703Z,northwestern Kashmir,earthquake,,,,59,reviewed,us,us
2007-10-26T06:50:06.660Z,35.304,76.753,10,5.2,mwc,228,78.3,,1.16,us,usp000fr9g,2020-09-18T21:52:01.118Z,northwestern Kashmir,earthquake,,,,,reviewed,us,gcmt
2007-10-24T23:14:22.580Z,35.649,77.428,81.9,4.2,mb,18,158.6,,0.57,us,usp000fr70,2014-11-07T01:33:59.084Z,Kashmir-Xinjiang border region,earthquake,,12.1,,3,reviewed,us,us
2007-10-22T00:13:43.280Z,35.38,78.348,35,3.8,mb,26,118.4,,0.83,us,usp000fr1k,2014-11-07T01:33:58.341Z,Kashmir-Xinjiang border region,earthquake,,,,2,reviewed,us,us
2007-10-19T20:45:56.940Z,33.337,73.48,35,3.8,mb,18,151.6,,0.89,us,usp000fqx7,2014-11-07T01:33:57.811Z,Pakistan,earthquake,,,,2,reviewed,us,us
2007-10-06T01:39:05.380Z,34.517,74.396,51.2,4.2,mb,16,144.6,,1.05,us,usp000fpz7,2014-11-07T01:33:51.409Z,southwestern Kashmir,earthquake,,15,,1,reviewed,us,us
2007-10-04T05:14:18.150Z,32.685,76.336,10,4.6,mb,20,116.9,,1.44,us,usp000fpup,2014-11-07T01:33:50.345Z,"Himachal Pradesh, India",earthquake,,,,3,reviewed,us,us
2007-09-04T01:38:14.470Z,35.262,74.198,103.8,3.8,mb,8,220.7,,0.64,us,usp000fmcx,2014-11-07T01:33:30.209Z,northwestern Kashmir,earthquake,,20.5,,2,reviewed,us,us
2007-08-29T04:27:28.800Z,33.583,73.65,53,4,mb,27,149.9,,1.01,us,usp000fkxj,2014-11-07T01:33:24.190Z,Pakistan,earthquake,,10.6,,1,reviewed,us,us
2007-08-13T19:17:37.430Z,34.09,81.706,10,4,mb,13,144.5,,1.23,us,usp000fjky,2014-11-07T01:33:15.649Z,western Xizang,earthquake,,,,3,reviewed,us,us
2007-08-12T13:26:00.860Z,34.769,73.207,55.1,4.6,mb,49,95.8,,1.01,us,usp000fjgg,2014-11-07T01:33:15.248Z,Pakistan,earthquake,,8.5,,12,reviewed,us,us
2007-08-09T20:33:46.250Z,31.343,80.155,10,4.5,mb,17,89.2,,0.89,us,usp000fj9j,2014-11-07T01:33:13.821Z,western Xizang,earthquake,,,,3,reviewed,us,us
2007-08-09T08:03:22.600Z,34.494,81.718,47.7,4.4,mb,18,142.1,,1.06,us,usp000fj8h,2014-11-07T01:33:13.706Z,western Xizang,earthquake,,10.7,,3,reviewed,us,us
2007-08-07T10:11:40.920Z,30.97,78.116,10,3.8,mb,12,146,,1.14,us,usp000fj3d,2014-11-07T01:33:12.914Z,"Uttaranchal, India",earthquake,,,,1,reviewed,us,us
2007-08-06T21:52:12.070Z,30.184,72.558,37.7,3.8,mb,16,150.3,,1.05,us,usp000fj23,2014-11-07T01:33:12.729Z,Pakistan,earthquake,,18.2,,2,reviewed,us,us
2007-08-05T09:50:58.260Z,35.495,75.039,168.9,4.2,mb,26,70.1,,1.5,us,usp000fhxh,2014-11-07T01:33:12.077Z,northwestern Kashmir,earthquake,,15.9,,5,reviewed,us,us
2007-08-01T04:53:38.700Z,34.075,74.612,47.6,3.4,mb,14,144.8,,0.93,us,usp000fhk7,2014-11-07T01:33:08.439Z,southwestern Kashmir,earthquake,,15,,1,reviewed,us,us
2007-07-29T14:07:33.280Z,35.316,78.127,64.3,3.4,mb,10,271.6,,0.51,us,usp000fhc1,2014-11-07T01:33:05.135Z,Kashmir-Xinjiang border region,earthquake,,27.7,,1,reviewed,us,us
2007-07-24T21:02:48.650Z,34.674,73.184,72.5,3.4,mb,20,141.3,,0.77,us,usp000fh0x,2014-11-07T01:33:03.086Z,Pakistan,earthquake,,9.8,,2,reviewed,us,us
2007-07-22T23:02:14.790Z,30.881,78.239,19,5.1,mb,179,52,,0.74,us,usp000fgwd,2020-07-08T02:09:35.266Z,"Uttaranchal, India",earthquake,,14.9,,88,reviewed,us,us
2007-07-21T04:53:22.800Z,34.826,73.219,57,4.4,mb,23,95.8,,1,us,usp000fgrv,2014-11-07T01:33:01.773Z,Pakistan,earthquake,,12.7,,5,reviewed,us,us
2007-07-12T17:21:16.240Z,34.572,80.728,10,4,mb,21,142,,0.99,us,usp000fg1m,2014-11-07T01:32:56.983Z,western Xizang,earthquake,,,,5,reviewed,us,us
2007-07-09T22:30:22.920Z,34.838,73.142,66.8,3.5,mb,24,95.8,,0.88,us,usp000ffw9,2014-11-07T01:32:56.086Z,Pakistan,earthquake,,9.4,,3,reviewed,us,us
2007-06-27T03:31:49.690Z,35.573,74.365,147,3.7,mb,12,134.3,,1.11,us,usp000fey4,2014-11-07T01:32:46.341Z,northwestern Kashmir,earthquake,,17,,3,reviewed,us,us
2007-06-24T06:13:20.120Z,35.181,73.979,49.4,3.6,mb,24,133.1,,1.12,us,usp000feq8,2014-11-07T01:32:45.464Z,northwestern Kashmir,earthquake,,9,,1,reviewed,us,us
2007-06-22T19:12:43.310Z,34.301,74.375,48.9,3.5,mb,30,144.5,,1.12,us,usp000fek9,2014-11-07T01:32:44.911Z,southwestern Kashmir,earthquake,,9,,2,reviewed,us,us
2007-06-20T19:38:14.120Z,30.613,80.601,113.6,3.9,mb,7,200.4,,1.22,us,usp000fef4,2014-11-07T01:32:44.211Z,western Xizang-India border region,earthquake,,42.2,,1,reviewed,us,us
2007-06-17T23:55:06.360Z,33.008,78.231,54.7,3.8,mb,15,152.8,,1.11,us,usp000fe8n,2014-11-07T01:32:43.399Z,Kashmir-Xizang border region,earthquake,,16.7,,3,reviewed,us,us
2007-06-14T19:52:38.600Z,32.112,76.823,10,4.3,mb,16,259.2,,1.4,us,usp000fe0s,2014-11-07T01:32:42.535Z,"Himachal Pradesh, India",earthquake,,,,4,reviewed,us,us
2007-06-14T00:27:28.960Z,33.177,75.826,29,3.6,mb,25,145.1,,0.83,us,usp000fdz3,2014-11-07T01:32:42.159Z,eastern Kashmir,earthquake,,18.2,,3,reviewed,us,us
2007-06-08T15:29:27.590Z,34.249,73.684,15,4.6,mb,118,58.1,,0.89,us,usp000fdmw,2014-11-07T01:32:40.458Z,Pakistan,earthquake,,,,57,reviewed,us,us
2007-06-03T08:09:52.040Z,31.412,77.711,30,3.6,mb,9,202.3,,0.42,us,usp000fd9c,2014-11-07T01:32:38.424Z,"Himachal Pradesh, India",earthquake,,,,1,reviewed,us,us
2007-05-20T11:36:41.520Z,34.052,72.493,10,4.3,mb,37,85.6,,1.01,us,usp000fccd,2014-11-07T01:32:30.184Z,Pakistan,earthquake,,,,8,reviewed,us,us
2007-05-16T23:48:27.610Z,35.035,80.961,50.2,4.8,mb,116,47.2,,1.17,us,usp000fc40,2014-11-07T01:32:28.735Z,Xinjiang-Xizang border region,earthquake,,8,,42,reviewed,us,us
2007-05-09T02:26:33.280Z,34.105,81.56,21.2,4.1,mb,15,174.8,,1.24,us,usp000fbjs,2014-11-07T01:32:25.937Z,western Xizang,earthquake,,35.6,,4,reviewed,us,us
2007-05-07T00:04:30.370Z,34.134,81.68,10,4.5,mb,49,96,,1.03,us,usp000fbdz,2014-11-07T01:32:25.288Z,western Xizang,earthquake,,,,12,reviewed,us,us
2007-05-07T00:04:05.550Z,33.981,81.452,10,4.1,mb,14,178.5,,1.46,us,usp000fbdy,2014-11-07T01:32:25.287Z,western Xizang,earthquake,,,,5,reviewed,us,us
2007-04-23T20:47:32.830Z,36.107,81.249,10,3.9,mb,24,133,,1.22,us,usp000faej,2014-11-07T01:32:15.654Z,"southern Xinjiang, China",earthquake,,,,1,reviewed,us,us
2007-04-19T17:22:06.760Z,34.014,73.922,46.4,3.8,mb,15,106.1,,1.13,us,usp000fa2s,2014-11-07T01:32:13.604Z,Pakistan,earthquake,,14.8,,2,reviewed,us,us
2007-04-11T03:47:27.510Z,35.871,78.308,87.9,4.4,mb,50,75.9,,0.71,us,usp000f9dk,2014-11-07T01:32:10.138Z,Kashmir-Xinjiang border region,earthquake,,6,,17,reviewed,us,us
2007-04-02T00:40:25.930Z,34.833,76.256,35,3.9,mb,12,153.3,,1.36,us,usp000f85e,2014-11-07T01:32:02.813Z,eastern Kashmir,earthquake,,,,2,reviewed,us,us
2007-03-27T11:19:29.320Z,31.012,78.212,35,3.9,mb,12,145.9,,1.13,us,usp000f7mg,2014-11-07T01:31:56.850Z,western Xizang-India border region,earthquake,,,,1,reviewed,us,us
2007-03-09T21:46:36.600Z,34.737,73.196,10,4,mb,20,141.8,,1.26,us,usp000f6d8,2014-11-07T01:31:50.846Z,Pakistan,earthquake,,,,2,reviewed,us,us
2007-03-05T06:32:53.820Z,33.045,81.503,10,3.8,mb,18,124.8,,1.26,us,usp000f641,2014-11-07T01:31:48.860Z,western Xizang,earthquake,,,,2,reviewed,us,us
2007-03-04T17:44:19.370Z,34.775,73.228,30.3,3.9,mb,31,141.2,,1.31,us,usp000f636,2014-11-07T01:31:48.685Z,Pakistan,earthquake,,19.6,,4,reviewed,us,us
2007-03-02T00:16:14.330Z,33.355,81.157,38.9,4.4,mb,57,48,,1.02,us,usp000f5x6,2014-11-07T01:31:47.286Z,western Xizang,earthquake,,5.7,,8,reviewed,us,us
2007-02-23T22:38:41.100Z,35.524,81.384,35,3.8,mb,7,205,,0.46,us,usp000f5fz,2014-11-07T01:31:41.165Z,Xinjiang-Xizang border region,earthquake,,,,1,reviewed,us,us
2007-02-22T17:44:14.100Z,32.439,72.237,54.2,4,mb,20,136.6,,0.9,us,usp000f5dp,2014-11-07T01:31:40.906Z,Pakistan,earthquake,,10.8,,4,reviewed,us,us
2007-02-21T00:33:25.880Z,31.373,77.752,36.6,4.1,mb,34,97.5,,0.97,us,usp000f59e,2014-11-07T01:31:40.436Z,"Himachal Pradesh, India",earthquake,,8,,5,reviewed,us,us
2007-02-09T04:37:50.020Z,32.879,73.708,32.4,3.5,mb,15,222.6,,0.87,us,usp000f4ht,2014-11-07T01:31:35.921Z,Pakistan,earthquake,,35.3,,1,reviewed,us,us
2007-02-03T00:51:15.610Z,32.098,78.582,35,4.7,mb,17,119.1,,0.81,us,usp000f45y,2014-11-07T01:31:33.179Z,Kashmir-Xizang border region,earthquake,,,,2,reviewed,us,us
2007-01-29T05:28:34.240Z,31.31,80.096,35,3.9,mb,8,249.1,,1.33,us,usp000f3ve,2014-11-07T01:31:28.616Z,western Xizang,earthquake,,,,1,reviewed,us,us
2007-01-23T13:33:52.190Z,35.101,73.598,57.3,3.8,mb,18,157.7,,0.97,us,usp000f3ds,2014-11-07T01:31:26.772Z,northwestern Kashmir,earthquake,,10.2,,2,reviewed,us,us
2007-01-20T19:10:09.590Z,33.271,73.707,60.8,3.6,mb,14,148.4,,0.84,us,usp000f332,2014-11-07T01:31:24.865Z,Pakistan,earthquake,,14.2,,1,reviewed,us,us
2007-01-18T02:26:12.550Z,35.891,74.171,55,4.6,mb,54,62,,0.81,us,usp000f2wt,2014-11-07T01:31:24.177Z,northwestern Kashmir,earthquake,,6.6,,15,reviewed,us,us
2007-01-09T01:55:01.530Z,34.733,73.266,61,3.7,mb,23,95.8,,0.56,us,usp000f20k,2014-11-07T01:31:20.139Z,Pakistan,earthquake,,9,,3,reviewed,us,us
2006-12-26T16:25:20.240Z,33.179,75.817,33.3,3.5,mb,25,96.4,,0.83,us,usp000f124,2014-11-07T01:31:11.985Z,eastern Kashmir,earthquake,,15,,2,reviewed,us,us
2006-12-17T21:39:19.390Z,34.316,76.232,35,3.3,mb,16,166.6,,1,us,usp000f0es,2014-11-07T01:31:09.616Z,eastern Kashmir,earthquake,,,,3,reviewed,us,us
2006-12-10T08:19:25.950Z,31.507,77.027,8.2,4,mb,18,244.2,,0.87,us,usp000ezya,2014-11-07T01:31:06.798Z,"Himachal Pradesh, India",earthquake,,68.7,,3,reviewed,us,us
2006-12-10T08:00:42.150Z,31.824,76.762,10,3.8,mb,13,280.8,,0.87,us,usp000ezy7,2014-11-07T01:31:06.791Z,"Punjab-Himachal Pradesh border region, India",earthquake,,0,,3,reviewed,us,us
2006-12-09T11:43:02.540Z,34.578,73.199,10,3.8,mb,14,242.7,,0.71,us,usp000ezvx,2014-11-07T01:31:06.486Z,Pakistan,earthquake,,,,3,reviewed,us,us
2006-12-08T20:22:03.570Z,34.204,73.681,10,3.7,mb,16,147.8,,0.95,us,usp000ezu1,2014-11-07T01:31:06.286Z,Pakistan,earthquake,,,,3,reviewed,us,us
2006-11-29T13:48:50.130Z,34.633,73.602,10,4.1,mb,14,220.5,,1.2,us,usp000ez4y,2014-11-07T01:30:58.995Z,Pakistan,earthquake,,,,4,reviewed,us,us
2006-11-25T08:50:34.530Z,35.703,78.199,10,4.1,mb,21,174.6,,1.13,us,usp000eysv,2014-11-07T01:30:56.861Z,Kashmir-Xinjiang border region,earthquake,,,,6,reviewed,us,us
2006-11-12T13:46:32.690Z,29.82,80.655,35,3.8,mb,8,197.8,,0.45,us,usp000ex7p,2014-11-07T01:30:48.258Z,Nepal-India border region,earthquake,,,,2,reviewed,us,us
2006-11-09T22:28:57.590Z,36.06,75.951,41.6,4.5,mb,55,106.2,,0.76,us,usp000ex1a,2014-11-07T01:30:47.319Z,Kashmir-Xinjiang border region,earthquake,,9,,15,reviewed,us,us
2006-11-08T13:55:52.100Z,35.213,72.602,10,3.7,mb,13,125.1,,1.41,us,usp000ewwd,2014-11-07T01:30:46.756Z,Pakistan,earthquake,,,,2,reviewed,us,us
2006-11-07T03:36:06.990Z,34.274,73.918,35,3.9,mb,13,183.4,,0.81,us,usp000ewsn,2014-11-07T01:30:46.040Z,Pakistan,earthquake,,,,3,reviewed,us,us
2006-11-05T08:09:46.480Z,33.522,74.001,10,3.7,mb,13,288.5,,0.38,us,usp000ewnu,2014-11-07T01:30:45.493Z,southwestern Kashmir,earthquake,,0,,3,reviewed,us,us
2006-11-04T15:57:11.860Z,34.659,73.096,61.7,3.4,mb,11,144.6,,0.91,us,usp000ewmd,2014-11-07T01:30:45.210Z,Pakistan,earthquake,,30.8,,1,reviewed,us,us
2006-10-30T22:54:31.480Z,34.478,80.492,35,3.6,mb,15,122.2,,0.7,us,usp000ewba,2014-11-07T01:30:39.333Z,western Xizang,earthquake,,,,5,reviewed,us,us
2006-10-27T18:42:37.840Z,34.392,73.71,100.5,3.9,mb,20,107.4,,1.17,us,usp000ew53,2014-11-07T01:30:38.351Z,Pakistan,earthquake,,23,,5,reviewed,us,us
2006-10-27T07:55:01.980Z,29.875,80.035,10,4.2,mb,22,69.4,,1.09,us,usp000ew43,2014-11-07T01:30:38.246Z,Nepal-India border region,earthquake,,,,3,reviewed,us,us
2006-10-27T01:07:32.960Z,29.854,80.545,38.8,4.1,mb,16,87.3,,0.83,us,usp000ew3p,2014-11-07T01:30:38.199Z,Nepal-India border region,earthquake,,12.7,,1,reviewed,us,us
2006-10-26T23:09:18.700Z,34.866,73.863,35,3.9,mb,12,147.5,,0.66,us,usp000ew3k,2014-11-07T01:30:38.194Z,Pakistan,earthquake,,,,3,reviewed,us,us
2006-10-24T04:31:58.300Z,34.425,73.494,10,4.2,mb,7,252.8,,1.38,us,usp000evwr,2014-11-07T01:30:37.447Z,Pakistan,earthquake,,,,1,reviewed,us,us
2006-10-13T07:18:26.600Z,34.659,80.203,10,4.4,mb,26,129.5,,0.94,us,usp000ev3u,2014-11-07T01:30:33.637Z,western Xizang,earthquake,,,,10,reviewed,us,us
2006-10-08T22:32:22.580Z,35.67,75.715,35,3.3,mb,14,219.4,,1.03,us,usp000eur1,2014-11-07T01:30:31.388Z,northwestern Kashmir,earthquake,,,,2,reviewed,us,us
2006-10-08T01:10:53.130Z,34.718,73.12,35,3.2,mb,9,251,,1.04,us,usp000eup1,2014-11-07T01:30:31.082Z,Pakistan,earthquake,,,,1,reviewed,us,us
2006-10-04T21:34:53.630Z,29.729,80.366,10,3.9,mb,10,149.4,,0.89,us,usp000eugj,2014-11-07T01:30:30.373Z,Nepal-India border region,earthquake,,,,1,reviewed,us,us
2006-09-30T17:15:40.860Z,36.264,73.389,112.9,3.9,mb,14,254.5,,0.66,us,usp000eu5e,2014-11-07T01:30:22.798Z,northwestern Kashmir,earthquake,,28.9,,4,reviewed,us,us
2006-09-28T20:47:13.920Z,33.227,75.493,10,4,mb,17,106.9,,0.77,us,usp000eu0x,2014-11-07T01:30:19.838Z,eastern Kashmir,earthquake,,,,2,reviewed,us,us
2006-09-26T04:04:20.120Z,29.76,80.521,6.6,4.7,mb,47,84.7,,0.8,us,usp000etue,2014-11-07T01:30:16.842Z,Nepal-India border region,earthquake,,20.2,,12,reviewed,us,us
2006-09-25T12:22:18.040Z,34.753,73.128,10,4.2,mb,22,95.8,,0.51,us,usp000etsv,2014-11-07T01:30:16.601Z,Pakistan,earthquake,,,,2,reviewed,us,us
2006-09-13T04:23:11.280Z,32.729,76.615,35,3.6,mb,8,279.8,,0.52,us,usp000et0f,2014-11-07T01:30:13.072Z,"Himachal Pradesh, India",earthquake,,,,3,reviewed,us,us
2006-09-11T18:12:22.330Z,35.472,78.225,14.9,5.5,mwc,416,24,,0.82,us,usp000esxc,2016-11-10T01:28:10.016Z,Kashmir-Xinjiang border region,earthquake,,,,,reviewed,us,gcmt
2006-09-10T09:20:23.890Z,34.679,73.077,10,3.7,mb,19,95.8,,0.62,us,usp000esua,2014-11-07T01:30:11.544Z,Pakistan,earthquake,,,,1,reviewed,us,us
2006-09-09T04:29:53.050Z,34.897,72.995,58.3,4.1,mb,23,137.1,,0.65,us,usp000esrc,2014-11-07T01:30:11.120Z,Pakistan,earthquake,,17.8,,6,reviewed,us,us
